filename,width,height,class,xmin,ymin,xmax,ymax
2022-11-08-00-00-00-s_png_jpg.rf.77b1174125e5f2796ddeede496d548c1.jpg,640,640,canis_major,0,412,29,516
2022-07-06-00-00-00-s_png_jpg.rf.7bc3f513f2dcb0715086e7d56a875c6f.jpg,640,640,scorpius,249,464,349,617
2022-07-06-00-00-00-s_png_jpg.rf.7bc3f513f2dcb0715086e7d56a875c6f.jpg,640,640,bootes,389,99,481,291
2022-07-06-00-00-00-s_png_jpg.rf.7bc3f513f2dcb0715086e7d56a875c6f.jpg,640,640,sagittarius,187,433,237,546
2022-07-06-00-00-00-s_png_jpg.rf.7bc3f513f2dcb0715086e7d56a875c6f.jpg,640,640,aquila,148,237,235,401
2022-07-06-00-00-00-s_png_jpg.rf.7bc3f513f2dcb0715086e7d56a875c6f.jpg,640,640,lyra,229,112,257,162
2022-07-06-00-00-00-s_png_jpg.rf.7bc3f513f2dcb0715086e7d56a875c6f.jpg,640,640,cygnus,148,26,225,199
orion_constellation_037_png_jpg.rf.7e3666fff6b13d07fcae5141706e270e.jpg,640,640,orion,277,166,370,363
2022-08-18-00-00-00-s_png_jpg.rf.7f9d94b702bdf371331e3a1603e8226a.jpg,640,640,lyra,336,107,377,176
2022-08-18-00-00-00-s_png_jpg.rf.7f9d94b702bdf371331e3a1603e8226a.jpg,640,640,cygnus,251,49,330,227
2022-08-18-00-00-00-s_png_jpg.rf.7f9d94b702bdf371331e3a1603e8226a.jpg,640,640,sagittarius,314,534,367,632
2022-08-18-00-00-00-s_png_jpg.rf.7f9d94b702bdf371331e3a1603e8226a.jpg,640,640,aquila,269,290,349,421
2022-08-24-00-00-00-s_png_jpg.rf.8037ea3adc5cfca3597ae4fc962cd300.jpg,640,640,lyra,374,461,410,558
2022-08-24-00-00-00-s_png_jpg.rf.8037ea3adc5cfca3597ae4fc962cd300.jpg,640,640,cygnus,290,410,372,596
2022-08-24-00-00-00-s_png_jpg.rf.8037ea3adc5cfca3597ae4fc962cd300.jpg,640,640,sagittarius,348,0,401,105
2022-08-24-00-00-00-s_png_jpg.rf.8037ea3adc5cfca3597ae4fc962cd300.jpg,640,640,aquila,305,216,388,339
2022-12-11-00-00-00-n_png_jpg.rf.7e4cad69d19bd8ab1dd3516fe1da5187.jpg,640,640,ursa_major,366,50,439,276
messier_m45_003_png_jpg.rf.799e23a4953589dbaaa602c2e33f0821.jpg,640,640,pleiades,237,147,253,182
2022-12-31-00-00-00-n_png_jpg.rf.7fe2b0cc997c996de12f548d331f0491.jpg,640,640,ursa_major,361,308,447,583
messier_m45_025_png_jpg.rf.80cc3b4d0655e936ced04122c771eb9d.jpg,640,640,pleiades,403,267,421,298
cassiopeia_constellation_002_png_jpg.rf.7dfe1e3ef2f05c58f6dfdb52be39bbf3.jpg,640,640,cassiopeia,81,124,429,542
2022-10-15-00-00-00-s_png_jpg.rf.7e7ceea463e55b9b01029e398f4623f7.jpg,640,640,pleiades,96,128,117,160
2022-10-15-00-00-00-s_png_jpg.rf.7e7ceea463e55b9b01029e398f4623f7.jpg,640,640,taurus,45,117,120,224
2022-10-15-00-00-00-s_png_jpg.rf.7e7ceea463e55b9b01029e398f4623f7.jpg,640,640,moon,27,66,57,124
2022-10-15-00-00-00-s_png_jpg.rf.7e7ceea463e55b9b01029e398f4623f7.jpg,640,640,cygnus,424,0,531,125
2022-10-25-00-00-00-n_png_jpg.rf.804ec3d58268de564b301b686f33b990.jpg,640,640,cassiopeia,163,383,251,510
2022-02-12-00-00-00-n_png_jpg.rf.808054fd3940d0718ab423835dbe66df.jpg,640,640,ursa_major,302,284,433,483
2022-02-12-00-00-00-n_png_jpg.rf.808054fd3940d0718ab423835dbe66df.jpg,640,640,cassiopeia,59,3,116,195
2022-02-27-00-00-00-n_png_jpg.rf.7f9e0d7926e1dc3a3ae2f23abea66ec5.jpg,640,640,ursa_major,285,135,410,261
2022-02-27-00-00-00-n_png_jpg.rf.7f9e0d7926e1dc3a3ae2f23abea66ec5.jpg,640,640,cassiopeia,110,486,171,640
2022-04-07-00-00-00-n_png_jpg.rf.80f0c89c285675b3c98bd02885ea815a.jpg,640,640,ursa_major,173,459,327,609
2022-04-07-00-00-00-n_png_jpg.rf.80f0c89c285675b3c98bd02885ea815a.jpg,640,640,lyra,484,169,538,266
orion_constellation_002_png_jpg.rf.820779b7a6511e675170030dca7349d4.jpg,640,640,orion,271,338,463,640
2022-12-06-00-00-00-n_png_jpg.rf.820dce61553f3e3c62ff14d08ed11c6c.jpg,640,640,ursa_major,329,456,423,640
orion_constellation_023_png_jpg.rf.80344c061a243ec8bf5d378f423fa4db.jpg,640,640,orion,346,70,547,398
2022-08-16-00-00-00-n_png_jpg.rf.820698f29e687e5cb58af81e2d6233f6.jpg,640,640,cassiopeia,345,145,397,317
2022-08-14-00-00-00-n_png_jpg.rf.835bdc51a938f1b37324391d079cf211.jpg,640,640,cassiopeia,343,235,387,381
2022-05-19-00-00-00-s_png_jpg.rf.81bcf618383d53e2eb425c379b120827.jpg,640,640,scorpius,109,0,206,199
2022-05-19-00-00-00-s_png_jpg.rf.81bcf618383d53e2eb425c379b120827.jpg,640,640,bootes,222,326,305,528
2022-05-19-00-00-00-s_png_jpg.rf.81bcf618383d53e2eb425c379b120827.jpg,640,640,leo,382,249,538,424
2022-05-19-00-00-00-s_png_jpg.rf.81bcf618383d53e2eb425c379b120827.jpg,640,640,moon,76,87,115,160
2022-05-19-00-00-00-s_png_jpg.rf.81bcf618383d53e2eb425c379b120827.jpg,640,640,lyra,61,543,107,615
cassiopeia_constellation_019_png_jpg.rf.819a8431bc33e8b2fb955c06153b5105.jpg,640,640,cassiopeia,99,98,236,564
orion_constellation_013_png_jpg.rf.82fad0e484a8da452a0cb1538b72d781.jpg,640,640,orion,339,49,553,408
messier_m45_021_png_jpg.rf.809ff1bd4d92120baf1ffefca0d25f4d.jpg,640,640,pleiades,403,204,423,246
2022-05-28-00-00-00-s_png_jpg.rf.8298fa3e99b6527ce2ac88ca43eb4020.jpg,640,640,scorpius,105,411,211,604
2022-05-28-00-00-00-s_png_jpg.rf.8298fa3e99b6527ce2ac88ca43eb4020.jpg,640,640,bootes,248,49,347,250
2022-05-28-00-00-00-s_png_jpg.rf.8298fa3e99b6527ce2ac88ca43eb4020.jpg,640,640,leo,433,113,585,275
2022-05-28-00-00-00-s_png_jpg.rf.8298fa3e99b6527ce2ac88ca43eb4020.jpg,640,640,sagittarius,29,453,112,577
2022-05-28-00-00-00-s_png_jpg.rf.8298fa3e99b6527ce2ac88ca43eb4020.jpg,640,640,aquila,0,170,68,363
2022-05-28-00-00-00-s_png_jpg.rf.8298fa3e99b6527ce2ac88ca43eb4020.jpg,640,640,lyra,87,7,136,85
2022-11-22-00-00-00-n_png_jpg.rf.7f2a19d1ca1788ffb49caa982a5a1722.jpg,640,640,cassiopeia,137,154,212,247
2022-03-03-00-00-00-s_png_jpg.rf.821a3106eeec504d9f0222fc1bfd2a5a.jpg,640,640,orion,447,188,506,351
2022-03-03-00-00-00-s_png_jpg.rf.821a3106eeec504d9f0222fc1bfd2a5a.jpg,640,640,taurus,539,384,622,519
2022-03-03-00-00-00-s_png_jpg.rf.821a3106eeec504d9f0222fc1bfd2a5a.jpg,640,640,canis_major,350,84,419,190
2022-03-03-00-00-00-s_png_jpg.rf.821a3106eeec504d9f0222fc1bfd2a5a.jpg,640,640,leo,138,354,272,500
2022-03-03-00-00-00-s_png_jpg.rf.821a3106eeec504d9f0222fc1bfd2a5a.jpg,640,640,gemini,337,384,443,534
2022-03-03-00-00-00-s_png_jpg.rf.821a3106eeec504d9f0222fc1bfd2a5a.jpg,640,640,canis_minor,346,306,377,363
2022-03-03-00-00-00-s_png_jpg.rf.821a3106eeec504d9f0222fc1bfd2a5a.jpg,640,640,bootes,8,483,54,640
orion_constellation_027_png_jpg.rf.83e04c91c1ac3de01830e5a6a21e25a6.jpg,640,640,orion,330,51,538,404
2022-06-30-00-00-00-n_png_jpg.rf.825497fdac82ce094ae1f9b777fd62e9.jpg,640,640,ursa_major,49,204,110,480
2022-06-30-00-00-00-n_png_jpg.rf.825497fdac82ce094ae1f9b777fd62e9.jpg,640,640,cygnus,329,0,440,146
2022-06-30-00-00-00-n_png_jpg.rf.825497fdac82ce094ae1f9b777fd62e9.jpg,640,640,cassiopeia,337,410,417,526
2022-10-21-00-00-00-n_png_jpg.rf.846c02239a3dd9938c4cea08d43d6416.jpg,640,640,cassiopeia,145,430,233,553
moon_027_png_jpg.rf.817ca8e78fa881b186b69b0c756d36fb.jpg,640,640,moon,367,534,415,613
orion_constellation_038_png_jpg.rf.822a24c769c0db15dd091247aa52073f.jpg,640,640,orion,276,267,363,473
2022-04-29-00-00-00-n_png_jpg.rf.85d942f4c072dc852e06e24f17371579.jpg,640,640,ursa_major,120,65,264,260
2022-04-29-00-00-00-n_png_jpg.rf.85d942f4c072dc852e06e24f17371579.jpg,640,640,lyra,459,323,513,385
2022-04-29-00-00-00-n_png_jpg.rf.85d942f4c072dc852e06e24f17371579.jpg,640,640,cygnus,411,401,541,609
2022-07-24-00-00-00-n_png_jpg.rf.83c82db0cdd949310860833fcd0d6f24.jpg,640,640,ursa_major,39,54,137,295
2022-07-24-00-00-00-n_png_jpg.rf.83c82db0cdd949310860833fcd0d6f24.jpg,640,640,cassiopeia,348,181,413,346
2022-04-30-00-00-00-s_png_jpg.rf.84f45443092d81b945e2fb5bcc2db7fa.jpg,640,640,scorpius,60,419,132,602
2022-04-30-00-00-00-s_png_jpg.rf.84f45443092d81b945e2fb5bcc2db7fa.jpg,640,640,bootes,170,72,245,259
2022-04-30-00-00-00-s_png_jpg.rf.84f45443092d81b945e2fb5bcc2db7fa.jpg,640,640,leo,320,185,466,363
2022-10-20-00-00-00-n_png_jpg.rf.81c84c9de1fbb02d41dca2f859c7ed9f.jpg,640,640,cassiopeia,206,120,293,235
2022-01-31-00-00-00-s_png_jpg.rf.842df5e485417dd9dcacb7a99bc1a1c8.jpg,640,640,orion,307,280,365,443
2022-01-31-00-00-00-s_png_jpg.rf.842df5e485417dd9dcacb7a99bc1a1c8.jpg,640,640,pleiades,442,157,459,184
2022-01-31-00-00-00-s_png_jpg.rf.842df5e485417dd9dcacb7a99bc1a1c8.jpg,640,640,taurus,388,140,469,274
2022-01-31-00-00-00-s_png_jpg.rf.842df5e485417dd9dcacb7a99bc1a1c8.jpg,640,640,canis_major,223,446,291,568
2022-01-31-00-00-00-s_png_jpg.rf.842df5e485417dd9dcacb7a99bc1a1c8.jpg,640,640,leo,0,119,154,294
2022-01-31-00-00-00-s_png_jpg.rf.842df5e485417dd9dcacb7a99bc1a1c8.jpg,640,640,canis_minor,222,277,255,345
2022-01-31-00-00-00-s_png_jpg.rf.842df5e485417dd9dcacb7a99bc1a1c8.jpg,640,640,gemini,227,109,327,277
2022-10-25-00-00-00-s_png_jpg.rf.8471a10239c47ef01a3b2e42137d6b9a.jpg,640,640,pleiades,156,462,169,487
2022-10-25-00-00-00-s_png_jpg.rf.8471a10239c47ef01a3b2e42137d6b9a.jpg,640,640,taurus,104,386,174,494
2022-10-25-00-00-00-s_png_jpg.rf.8471a10239c47ef01a3b2e42137d6b9a.jpg,640,640,orion,10,247,73,419
2022-10-25-00-00-00-s_png_jpg.rf.8471a10239c47ef01a3b2e42137d6b9a.jpg,640,640,cygnus,476,517,600,640
messier_m45_021_png_jpg.rf.8501985ec5a95bbd94b88975ec172349.jpg,640,640,pleiades,386,317,405,359
2022-02-13-00-00-00-n_png_jpg.rf.8246a18536d80803aec250ecf224f735.jpg,640,640,ursa_major,311,204,433,395
2022-02-13-00-00-00-n_png_jpg.rf.8246a18536d80803aec250ecf224f735.jpg,640,640,cassiopeia,69,429,137,616
2022-11-07-00-00-00-n_png_jpg.rf.8275e413476b1ea054761d96fbafc769.jpg,640,640,cassiopeia,157,112,237,208
2022-04-03-00-00-00-s_png_jpg.rf.865aca7f04d601bc4651c61b2f0135d3.jpg,640,640,gemini,467,301,574,468
2022-04-03-00-00-00-s_png_jpg.rf.865aca7f04d601bc4651c61b2f0135d3.jpg,640,640,bootes,115,387,208,596
2022-04-03-00-00-00-s_png_jpg.rf.865aca7f04d601bc4651c61b2f0135d3.jpg,640,640,canis_minor,473,211,513,272
2022-04-03-00-00-00-s_png_jpg.rf.865aca7f04d601bc4651c61b2f0135d3.jpg,640,640,leo,267,266,402,410
2022-07-03-00-00-00-n_png_jpg.rf.86090e48aa6e4149968ea8ce18327a8e.jpg,640,640,ursa_major,47,206,130,482
2022-07-03-00-00-00-n_png_jpg.rf.86090e48aa6e4149968ea8ce18327a8e.jpg,640,640,cygnus,327,0,428,150
2022-07-03-00-00-00-n_png_jpg.rf.86090e48aa6e4149968ea8ce18327a8e.jpg,640,640,cassiopeia,333,394,398,533
2022-05-30-00-00-00-n_png_jpg.rf.871f8b4f778be89d4d66306640413f02.jpg,640,640,ursa_major,77,87,164,331
2022-05-30-00-00-00-n_png_jpg.rf.871f8b4f778be89d4d66306640413f02.jpg,640,640,lyra,396,64,458,128
2022-05-30-00-00-00-n_png_jpg.rf.871f8b4f778be89d4d66306640413f02.jpg,640,640,cassiopeia,296,536,363,636
2022-05-30-00-00-00-n_png_jpg.rf.871f8b4f778be89d4d66306640413f02.jpg,640,640,cygnus,403,117,510,318
2022-03-10-00-00-00-n_png_jpg.rf.86f5419681dc283a5b721bccdd95f3b0.jpg,640,640,ursa_major,245,450,387,588
2022-04-06-00-00-00-n_png_jpg.rf.84b11c7b269202131483126810a06d06.jpg,640,640,ursa_major,185,76,326,211
2022-04-06-00-00-00-n_png_jpg.rf.84b11c7b269202131483126810a06d06.jpg,640,640,lyra,474,438,523,524
2022-01-05-00-00-00-n_png_jpg.rf.866402b4c9761f1a2ef5b502e7deb299.jpg,640,640,ursa_major,353,252,425,511
2022-01-05-00-00-00-n_png_jpg.rf.866402b4c9761f1a2ef5b502e7deb299.jpg,640,640,cassiopeia,65,264,137,412
orion_constellation_005_png_jpg.rf.874f1bd9902cb3fba911433380ff7e69.jpg,640,640,orion,205,268,399,552
2022-03-17-00-00-00-s_png_jpg.rf.85a6249e200d116801125831fa2cd434.jpg,640,640,moon,232,248,269,318
2022-03-17-00-00-00-s_png_jpg.rf.85a6249e200d116801125831fa2cd434.jpg,640,640,gemini,388,158,503,334
2022-03-17-00-00-00-s_png_jpg.rf.85a6249e200d116801125831fa2cd434.jpg,640,640,leo,170,180,304,337
2022-03-17-00-00-00-s_png_jpg.rf.85a6249e200d116801125831fa2cd434.jpg,640,640,canis_minor,391,343,428,406
2022-03-17-00-00-00-s_png_jpg.rf.85a6249e200d116801125831fa2cd434.jpg,640,640,bootes,0,0,91,183
moon_037_png_jpg.rf.84fe0093e05ae5dbf3f3df1bedb1501a.jpg,640,640,moon,228,445,270,499
2022-04-21-00-00-00-s_png_jpg.rf.873675c75117377ebda38e21a747984b.jpg,640,640,gemini,537,99,611,198
2022-04-21-00-00-00-s_png_jpg.rf.873675c75117377ebda38e21a747984b.jpg,640,640,moon,22,483,50,543
2022-04-21-00-00-00-s_png_jpg.rf.873675c75117377ebda38e21a747984b.jpg,640,640,bootes,172,66,224,244
2022-04-21-00-00-00-s_png_jpg.rf.873675c75117377ebda38e21a747984b.jpg,640,640,canis_minor,551,321,588,380
2022-04-21-00-00-00-s_png_jpg.rf.873675c75117377ebda38e21a747984b.jpg,640,640,leo,312,204,433,335
2022-04-21-00-00-00-s_png_jpg.rf.873675c75117377ebda38e21a747984b.jpg,640,640,scorpius,77,427,127,524
2022-06-26-00-00-00-s_png_jpg.rf.87ba4c9118df82a0d79c5c9646068216.jpg,640,640,scorpius,237,0,350,148
2022-06-26-00-00-00-s_png_jpg.rf.87ba4c9118df82a0d79c5c9646068216.jpg,640,640,bootes,374,289,484,527
2022-06-26-00-00-00-s_png_jpg.rf.87ba4c9118df82a0d79c5c9646068216.jpg,640,640,sagittarius,146,23,243,177
2022-06-26-00-00-00-s_png_jpg.rf.87ba4c9118df82a0d79c5c9646068216.jpg,640,640,aquila,106,234,209,413
2022-06-26-00-00-00-s_png_jpg.rf.87ba4c9118df82a0d79c5c9646068216.jpg,640,640,lyra,186,491,228,560
2022-06-26-00-00-00-s_png_jpg.rf.87ba4c9118df82a0d79c5c9646068216.jpg,640,640,cygnus,98,449,187,626
2022-01-15-00-00-00-s_png_jpg.rf.87af7073d2c1d4909ac3eb0edb0d8fc1.jpg,640,640,pleiades,416,165,431,193
2022-01-15-00-00-00-s_png_jpg.rf.87af7073d2c1d4909ac3eb0edb0d8fc1.jpg,640,640,moon,345,171,367,213
2022-01-15-00-00-00-s_png_jpg.rf.87af7073d2c1d4909ac3eb0edb0d8fc1.jpg,640,640,gemini,216,119,299,263
2022-01-15-00-00-00-s_png_jpg.rf.87af7073d2c1d4909ac3eb0edb0d8fc1.jpg,640,640,orion,301,275,357,422
2022-01-15-00-00-00-s_png_jpg.rf.87af7073d2c1d4909ac3eb0edb0d8fc1.jpg,640,640,canis_major,233,424,294,542
2022-01-15-00-00-00-s_png_jpg.rf.87af7073d2c1d4909ac3eb0edb0d8fc1.jpg,640,640,taurus,372,151,440,279
2022-01-15-00-00-00-s_png_jpg.rf.87af7073d2c1d4909ac3eb0edb0d8fc1.jpg,640,640,canis_minor,217,281,243,322
2022-04-09-00-00-00-n_png_jpg.rf.863f066a4f31b336830b93f59544cd0f.jpg,640,640,ursa_major,193,83,333,219
2022-04-09-00-00-00-n_png_jpg.rf.863f066a4f31b336830b93f59544cd0f.jpg,640,640,lyra,513,466,564,567
cassiopeia_constellation_021_png_jpg.rf.88a585a3a1b9987a444b01a357f21a05.jpg,640,640,cassiopeia,62,253,216,596
2022-05-05-00-00-00-s_png_jpg.rf.87340b1e1eb06c7fcb2abeddb478e8ad.jpg,640,640,scorpius,107,21,176,194
2022-05-05-00-00-00-s_png_jpg.rf.87340b1e1eb06c7fcb2abeddb478e8ad.jpg,640,640,bootes,219,363,295,567
2022-05-05-00-00-00-s_png_jpg.rf.87340b1e1eb06c7fcb2abeddb478e8ad.jpg,640,640,leo,375,224,524,455
2022-12-30-00-00-00-n_png_jpg.rf.8759d564244b0c90d1c0c33bdf49e97e.jpg,640,640,ursa_major,370,378,447,640
2022-12-13-00-00-00-s_png_jpg.rf.86abac2f52d986742d750a4b04145baf.jpg,640,640,pleiades,282,460,309,489
2022-12-13-00-00-00-s_png_jpg.rf.86abac2f52d986742d750a4b04145baf.jpg,640,640,taurus,237,389,304,513
2022-12-13-00-00-00-s_png_jpg.rf.86abac2f52d986742d750a4b04145baf.jpg,640,640,moon,7,509,42,563
2022-12-13-00-00-00-s_png_jpg.rf.86abac2f52d986742d750a4b04145baf.jpg,640,640,orion,168,246,225,398
2022-12-13-00-00-00-s_png_jpg.rf.86abac2f52d986742d750a4b04145baf.jpg,640,640,gemini,91,417,185,608
2022-12-13-00-00-00-s_png_jpg.rf.86abac2f52d986742d750a4b04145baf.jpg,640,640,canis_major,105,121,167,241
2022-12-13-00-00-00-s_png_jpg.rf.86abac2f52d986742d750a4b04145baf.jpg,640,640,canis_minor,82,361,106,413
2022-08-08-00-00-00-n_png_jpg.rf.89831ddaa9a5e72969320b178ded445c.jpg,640,640,cassiopeia,348,206,391,368
2022-08-12-00-00-00-s_png_jpg.rf.891816d8803109d8890ae248bb108a31.jpg,640,640,lyra,337,450,371,516
2022-08-12-00-00-00-s_png_jpg.rf.891816d8803109d8890ae248bb108a31.jpg,640,640,cygnus,253,398,328,582
2022-08-12-00-00-00-s_png_jpg.rf.891816d8803109d8890ae248bb108a31.jpg,640,640,sagittarius,316,0,384,119
2022-08-12-00-00-00-s_png_jpg.rf.891816d8803109d8890ae248bb108a31.jpg,640,640,aquila,272,209,352,343
2022-08-12-00-00-00-s_png_jpg.rf.891816d8803109d8890ae248bb108a31.jpg,640,640,moon,216,122,247,191
cassiopeia_constellation_027_png_jpg.rf.88551dc2965225e0a65e65e559a407fe.jpg,640,640,cassiopeia,247,76,447,558
2022-03-20-00-00-00-s_png_jpg.rf.88be5474704c12a2ae8b359af4e3ebd2.jpg,640,640,moon,145,279,200,371
2022-03-20-00-00-00-s_png_jpg.rf.88be5474704c12a2ae8b359af4e3ebd2.jpg,640,640,gemini,439,408,549,600
2022-03-20-00-00-00-s_png_jpg.rf.88be5474704c12a2ae8b359af4e3ebd2.jpg,640,640,bootes,76,454,151,640
2022-03-20-00-00-00-s_png_jpg.rf.88be5474704c12a2ae8b359af4e3ebd2.jpg,640,640,canis_minor,440,346,470,414
2022-03-20-00-00-00-s_png_jpg.rf.88be5474704c12a2ae8b359af4e3ebd2.jpg,640,640,leo,226,384,360,520
moon_050_png_jpg.rf.88edc5ead2d2c54b907fe37006e83a9b.jpg,640,640,moon,276,150,324,227
2022-08-25-00-00-00-n_png_jpg.rf.88f8cfb9163214a315ae26fcd6d6f85f.jpg,640,640,cassiopeia,326,161,381,329
2022-08-25-00-00-00-n_png_jpg.rf.88f8cfb9163214a315ae26fcd6d6f85f.jpg,640,640,pleiades,587,400,604,441
2022-09-07-00-00-00-n_png_jpg.rf.8617b2f0c4dee05c65bd583e21ddc100.jpg,640,640,cassiopeia,296,343,361,518
2022-09-07-00-00-00-n_png_jpg.rf.8617b2f0c4dee05c65bd583e21ddc100.jpg,640,640,pleiades,570,319,594,362
2022-05-22-00-00-00-n_png_jpg.rf.8751020c931e5c7e6a289e5904795543.jpg,640,640,ursa_major,50,316,171,559
2022-05-22-00-00-00-n_png_jpg.rf.8751020c931e5c7e6a289e5904795543.jpg,640,640,lyra,410,450,482,522
2022-05-22-00-00-00-n_png_jpg.rf.8751020c931e5c7e6a289e5904795543.jpg,640,640,cygnus,409,237,520,461
2022-08-22-00-00-00-s_png_jpg.rf.8598b66b38a1c2f322b8effab683c8d8.jpg,640,640,lyra,357,138,399,230
2022-08-22-00-00-00-s_png_jpg.rf.8598b66b38a1c2f322b8effab683c8d8.jpg,640,640,cygnus,282,90,358,278
2022-08-22-00-00-00-s_png_jpg.rf.8598b66b38a1c2f322b8effab683c8d8.jpg,640,640,sagittarius,331,563,384,640
2022-08-22-00-00-00-s_png_jpg.rf.8598b66b38a1c2f322b8effab683c8d8.jpg,640,640,aquila,293,326,370,475
cassiopeia_constellation_001_png_jpg.rf.888087052291f37b1bbdafc6d1633b1a.jpg,640,640,cassiopeia,80,150,421,545
2022-10-27-00-00-00-n_png_jpg.rf.89cceb7c7627eca1a9bf1ce2b50fd230.jpg,640,640,cassiopeia,178,103,270,182
2022-10-29-00-00-00-s_png_jpg.rf.897e7aa2990b6197f8495cf6227106b7.jpg,640,640,pleiades,167,464,189,501
2022-10-29-00-00-00-s_png_jpg.rf.897e7aa2990b6197f8495cf6227106b7.jpg,640,640,taurus,118,392,188,489
2022-10-29-00-00-00-s_png_jpg.rf.897e7aa2990b6197f8495cf6227106b7.jpg,640,640,orion,28,247,89,412
2022-10-29-00-00-00-s_png_jpg.rf.897e7aa2990b6197f8495cf6227106b7.jpg,640,640,cygnus,489,534,611,640
2022-09-02-00-00-00-s_png_jpg.rf.88f498d783df773ad59ee96bbd29d6c9.jpg,640,640,lyra,381,98,415,176
2022-09-02-00-00-00-s_png_jpg.rf.88f498d783df773ad59ee96bbd29d6c9.jpg,640,640,cygnus,295,71,367,216
2022-09-02-00-00-00-s_png_jpg.rf.88f498d783df773ad59ee96bbd29d6c9.jpg,640,640,aquila,309,316,396,444
messier_m45_023_png_jpg.rf.898c4d0d278e16956ecf0310817cc36d.jpg,640,640,pleiades,404,297,426,335
2022-07-03-00-00-00-s_png_jpg.rf.88ca95244d14f0b8ccbe348b46ddc1a0.jpg,640,640,scorpius,219,0,331,113
2022-07-03-00-00-00-s_png_jpg.rf.88ca95244d14f0b8ccbe348b46ddc1a0.jpg,640,640,bootes,356,257,467,487
2022-07-03-00-00-00-s_png_jpg.rf.88ca95244d14f0b8ccbe348b46ddc1a0.jpg,640,640,sagittarius,144,19,213,140
2022-07-03-00-00-00-s_png_jpg.rf.88ca95244d14f0b8ccbe348b46ddc1a0.jpg,640,640,aquila,105,186,196,353
2022-07-03-00-00-00-s_png_jpg.rf.88ca95244d14f0b8ccbe348b46ddc1a0.jpg,640,640,lyra,177,431,223,503
2022-07-03-00-00-00-s_png_jpg.rf.88ca95244d14f0b8ccbe348b46ddc1a0.jpg,640,640,cygnus,95,400,178,616
2022-07-02-00-00-00-s_png_jpg.rf.8b6aaa02334b046a6d74750370e22614.jpg,640,640,scorpius,240,11,359,178
2022-07-02-00-00-00-s_png_jpg.rf.8b6aaa02334b046a6d74750370e22614.jpg,640,640,bootes,402,360,506,563
2022-07-02-00-00-00-s_png_jpg.rf.8b6aaa02334b046a6d74750370e22614.jpg,640,640,sagittarius,177,73,246,195
2022-07-02-00-00-00-s_png_jpg.rf.8b6aaa02334b046a6d74750370e22614.jpg,640,640,aquila,144,247,234,397
2022-07-02-00-00-00-s_png_jpg.rf.8b6aaa02334b046a6d74750370e22614.jpg,640,640,lyra,232,493,275,552
2022-07-02-00-00-00-s_png_jpg.rf.8b6aaa02334b046a6d74750370e22614.jpg,640,640,cygnus,139,456,234,640
moon_015_png_jpg.rf.894f234c98c0da3d00098e659a196e9a.jpg,640,640,moon,240,153,377,339
2022-03-28-00-00-00-n_png_jpg.rf.8b3eb907bad602d64404645de2d37f91.jpg,640,640,ursa_major,210,28,360,159
2022-03-28-00-00-00-n_png_jpg.rf.8b3eb907bad602d64404645de2d37f91.jpg,640,640,lyra,491,456,533,553
2022-02-13-00-00-00-n_png_jpg.rf.8b1ddabd1b7951c095efcb73c3db3e13.jpg,640,640,ursa_major,320,169,441,348
2022-02-13-00-00-00-n_png_jpg.rf.8b1ddabd1b7951c095efcb73c3db3e13.jpg,640,640,cassiopeia,86,423,151,604
2022-07-09-00-00-00-n_png_jpg.rf.8b6094274b96a9f28a35e7e9c4cf47dc.jpg,640,640,ursa_major,24,206,97,508
2022-07-09-00-00-00-n_png_jpg.rf.8b6094274b96a9f28a35e7e9c4cf47dc.jpg,640,640,cygnus,308,0,417,78
2022-07-09-00-00-00-n_png_jpg.rf.8b6094274b96a9f28a35e7e9c4cf47dc.jpg,640,640,cassiopeia,334,326,433,483
orion_constellation_046_png_jpg.rf.8bdac473bbb8d4daf9e6e6e06a4c291d.jpg,640,640,orion,0,64,513,532
2022-08-10-00-00-00-n_png_jpg.rf.88c335ff7c04014b0db801afe9cf337e.jpg,640,640,cassiopeia,343,274,387,420
messier_m45_015_png_jpg.rf.8b829b65d9a067a660bf7942ed0204d5.jpg,640,640,pleiades,437,109,456,144
2022-10-28-00-00-00-s_png_jpg.rf.8a34e2eec8b2f3dccff6ab8047d83600.jpg,640,640,pleiades,152,157,169,185
2022-10-28-00-00-00-s_png_jpg.rf.8a34e2eec8b2f3dccff6ab8047d83600.jpg,640,640,taurus,103,148,172,272
2022-10-28-00-00-00-s_png_jpg.rf.8a34e2eec8b2f3dccff6ab8047d83600.jpg,640,640,orion,0,210,60,398
2022-10-28-00-00-00-s_png_jpg.rf.8a34e2eec8b2f3dccff6ab8047d83600.jpg,640,640,cygnus,493,26,618,136
messier_m45_011_png_jpg.rf.8a61a876a803c757a28b097620da0f83.jpg,640,640,pleiades,496,149,515,188
2022-10-19-00-00-00-n_png_jpg.rf.8a142d2da2e9ee64b487566213e93383.jpg,640,640,cassiopeia,202,91,282,196
moon_024_png_jpg.rf.8995003b84356f1c7574639459f85b48.jpg,640,640,moon,268,0,293,27
messier_m45_012_png_jpg.rf.8cc8eb4dc58c5575a61b0b77fe6687fa.jpg,640,640,pleiades,471,98,490,136
messier_m45_046_png_jpg.rf.8ca1d19da34aea892ae46b8dcd8b80fc.jpg,640,640,pleiades,382,295,401,327
